Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,source_file,Date,Unnamed: 15,Unnamed: 16,Unnamed: 17
,,"      CENTRAL ELECTRICITY AUTHORITY 
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-09.xls,2024-10-09,,,
,Coal,211029.51,4301.01,4530,10385,13657.5,2488.51,26531.010000000002,12.57,184498.5,181647.30199999994,165299.04481999995,89.5937066263411,78.32982449705727,dgr16-2024-10-09.xls,2024-10-09,,,
,Lignite,6620,325,,500,1565,0,2065,31.19,4555,4731.68,4305.8288,94.52972118551043,65.04273111782479,dgr16-2024-10-09.xls,2024-10-09,,,
,Gas Liquid,24808.208999999984,8665.374,,170.76500000000001,5100.805000000001,10930.309,16201.879,65.31,8606.329999999984,7597.45,7445.500999999999,86.51191622910129,30.012247155770105,dgr16-2024-10-09.xls,2024-10-09,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-09.xls,2024-10-09,,,
,Total  THERMAL,243046.91999999998,13291.384,4530,11055.765,20323.305,13418.819,44797.889,18.431786339855698,198249.031,194077.48199999993,177149.40361999994,89.3570085696913,72.88691567043925,dgr16-2024-10-09.xls,2024-10-09,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-09.xls,2024-10-09,,,
, Nuclear,8180,320,,1020,760,0,1780,21.76,6400,6402.35,5666.079750000001,88.53249609375001,69.26747860635697,dgr16-2024-10-09.xls,2024-10-09,,,
,Total  NUCLEAR,8180,320,,1020,760,0,1780,21.76039119804401,6400,6402.35,5666.079750000001,88.53249609375001,69.26747860635697,dgr16-2024-10-09.xls,2024-10-09,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-09.xls,2024-10-09,,,
, Hydro,46928.17,1421,,1225.95,1877.3,3432.5,6535.75,13.93,40392.42,36097.331000000006,35736.357690000004,88.47293053993795,76.1511852901999,dgr16-2024-10-09.xls,2024-10-09,,,
,Total  HYDRO,46928.17,1421,,1225.95,1877.3,3432.5,6535.75,13.92713587595681,40392.42,36097.331000000006,35736.357690000004,88.47293053993795,76.1511852901999,dgr16-2024-10-09.xls,2024-10-09,,,
,Total,298155.08999999997,15032.384,4530,13301.715,22960.605,16851.319,53113.639,17.814097689896897,245041.451,236577.16299999994,218551.84105999995,89.18974327327173,73.30139527720287,dgr16-2024-10-09.xls,2024-10-09,,,
,,,,,,,,,,,,,,,dgr16-2024-10-09.xls,2024-10-09,,,
,https://npp.gov.in   2024/10/10 17:28:14,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-09.xls,2024-10-09,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-10.xls,2024-10-10,,,
,,,,,,,,,,,,,,,dgr16-2024-10-10.xls,2024-10-10,,,
,,Details Of Capacity (mw) Utilization For Power Generation  10-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-10.xls,2024-10-10,,,
,Particulars,Monitored Capacity(MW) ( As on 10-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-10.xls,2024-10-10,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-10.xls,2024-10-10,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-10.xls,2024-10-10,,,
,Coal,211029.51,4301.01,4530,9685,14310.5,2488.51,26484.010000000002,12.55,184545.5,181650.515,165301.96865000002,89.57247326540069,78.33121000470503,dgr16-2024-10-10.xls,2024-10-10,,,
,Lignite,6620,325,,500,1055,125,1680,25.38,4940,4481.99,4078.6109,82.56297368421053,61.61043655589125,dgr16-2024-10-10.xls,2024-10-10,,,
,Gas Liquid,24808.208999999984,8665.374,,170.76500000000001,4987.045,11070.253999999999,16228.063999999998,65.41,8580.144999999986,5639.89,5527.0922,64.41723537306198,22.27928747294899,dgr16-2024-10-10.xls,2024-10-10,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-10.xls,2024-10-10,,,
,Total  THERMAL,243046.91999999998,13291.384,4530,10355.765,20352.545,13683.764,44392.074,18.264816521846893,198654.846,191873.445,175006.70075000005,88.09586288672769,72.00531516712907,dgr16-2024-10-10.xls,2024-10-10,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-10.xls,2024-10-10,,,
, Nuclear,8180,320,,1020,760,0,1780,21.76,6400,6554.029999999999,5800.316549999999,90.62994609374998,70.90851528117358,dgr16-2024-10-10.xls,2024-10-10,,,
,Total  NUCLEAR,8180,320,,1020,760,0,1780,21.76039119804401,6400,6554.029999999999,5800.316549999999,90.62994609374998,70.90851528117358,dgr16-2024-10-10.xls,2024-10-10,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-10.xls,2024-10-10,,,
, Hydro,46928.17,1460,,1192.95,2000.3,3606.5,6799.75,14.49,40128.42,34588.09000000001,34242.20910000001,85.33156575813354,72.96727978099297,dgr16-2024-10-10.xls,2024-10-10,,,
,Total  HYDRO,46928.17,1460,,1192.95,2000.3,3606.5,6799.75,14.489697765755622,40128.42,34588.09000000001,34242.20910000001,85.33156575813354,72.96727978099297,dgr16-2024-10-10.xls,2024-10-10,,,
,Total,298155.08999999997,15071.384,4530,12568.715,23112.844999999998,17290.264,52971.824,17.76653351784134,245183.266,233015.565,215049.22640000004,87.70958553101255,72.12663261928552,dgr16-2024-10-10.xls,2024-10-10,,,
,,,,,,,,,,,,,,,dgr16-2024-10-10.xls,2024-10-10,,,
,https://npp.gov.in   2024/10/11 17:36:06,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-10.xls,2024-10-10,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-11.xls,2024-10-11,,,
,,,,,,,,,,,,,,,dgr16-2024-10-11.xls,2024-10-11,,,
,,Details Of Capacity (mw) Utilization For Power Generation  11-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-11.xls,2024-10-11,,,
,Particulars,Monitored Capacity(MW) ( As on 11-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-11.xls,2024-10-11,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-11.xls,2024-10-11,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-11.xls,2024-10-11,,,
,Coal,211029.51,4301.01,4530,9435,16970.5,2488.51,28894.010000000002,13.69,182135.5,177263.28200000004,161309.58662000005,88.56570334723327,76.43935041122923,dgr16-2024-10-11.xls,2024-10-11,,,
,Lignite,6620,325,,500,1180,0,1680,25.38,4940,4766.61,4337.6151,87.80597368421053,65.52288670694864,dgr16-2024-10-11.xls,2024-10-11,,,
,Gas Liquid,24808.208999999984,8665.374,,170.76500000000001,4956.895,11180.088999999998,16307.749,65.74,8500.459999999985,4909.4800000000005,4811.290400000001,56.60035339264004,19.3939449639432,dgr16-2024-10-11.xls,2024-10-11,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-11.xls,2024-10-11,,,
,Total  THERMAL,243046.91999999998,13291.384,4530,10105.765,23107.395,13668.598999999998,46881.759000000005,19.289180459476718,196165.161,187040.42200000002,170557.52112000005,86.94587777490217,70.17473050882523,dgr16-2024-10-11.xls,2024-10-11,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-11.xls,2024-10-11,,,
, Nuclear,8180,320,,1020,540,0,1560,19.07,6620,6628.19,5865.948149999999,88.60948867069486,71.7108575794621,dgr16-2024-10-11.xls,2024-10-11,,,
,Total  NUCLEAR,8180,320,,1020,540,0,1560,19.070904645476773,6620,6628.19,5865.948149999999,88.60948867069486,71.7108575794621,dgr16-2024-10-11.xls,2024-10-11,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-11.xls,2024-10-11,,,
, Hydro,46928.17,1710,,1062.95,2153.8,3746.17,6962.92,14.84,39965.25,36150.12999999999,35788.62869999999,89.54936776324428,76.26257043477295,dgr16-2024-10-11.xls,2024-10-11,,,
,Total  HYDRO,46928.17,1710,,1062.95,2153.8,3746.17,6962.92,14.837399370143775,39965.25,36150.12999999999,35788.62869999999,89.54936776324428,76.26257043477295,dgr16-2024-10-11.xls,2024-10-11,,,
,Total,298155.08999999997,15321.384,4530,12188.715,25801.195,17414.769,55404.679000000004,18.582503152973175,242750.411,229818.74200000003,212212.09797000006,87.41987175049523,71.17507132613436,dgr16-2024-10-11.xls,2024-10-11,,,
,,,,,,,,,,,,,,,dgr16-2024-10-11.xls,2024-10-11,,,
,https://npp.gov.in   2024/10/14 17:55:07,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-11.xls,2024-10-11,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-12.xls,2024-10-12,,,
,,,,,,,,,,,,,,,dgr16-2024-10-12.xls,2024-10-12,,,
,,Details Of Capacity (mw) Utilization For Power Generation  12-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-12.xls,2024-10-12,,,
,Particulars,Monitored Capacity(MW) ( As on 12-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-12.xls,2024-10-12,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-12.xls,2024-10-12,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-12.xls,2024-10-12,,,
,Coal,211029.51,4301.01,4530,8635,18910.5,2488.51,30034.010000000002,14.23,180995.5,169488.92099999997,154234.91810999997,85.21478053874266,73.08689581376555,dgr16-2024-10-12.xls,2024-10-12,,,
,Lignite,6620,325,,500,1045,0,1545,23.34,5075,4537.469999999999,4129.097699999999,81.36153103448275,62.37307703927492,dgr16-2024-10-12.xls,2024-10-12,,,
,Gas Liquid,24808.208999999984,8665.374,,170.76500000000001,5339.395,12081.168999999998,17591.328999999998,70.91,7216.8799999999865,4261.469999999998,4176.240599999998,57.867674119564214,16.834107613330737,dgr16-2024-10-12.xls,2024-10-12,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-12.xls,2024-10-12,,,
,Total  THERMAL,243046.91999999998,13291.384,4530,9305.765,25294.895,14569.678999999998,49170.339,20.230801114451484,193876.58099999998,178388.91099999996,162639.28540999998,83.88805113599564,66.916826351883,dgr16-2024-10-12.xls,2024-10-12,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-12.xls,2024-10-12,,,
, Nuclear,8180,320,,1020,540,0,1560,19.07,6620,6627.030000000001,5864.921550000001,88.59398111782478,71.69830745721274,dgr16-2024-10-12.xls,2024-10-12,,,
,Total  NUCLEAR,8180,320,,1020,540,0,1560,19.070904645476773,6620,6627.030000000001,5864.921550000001,88.59398111782478,71.69830745721274,dgr16-2024-10-12.xls,2024-10-12,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-12.xls,2024-10-12,,,
, Hydro,46928.17,1678,,1062.95,1538.3,4281.42,6882.67,14.67,40045.5,35813.399999999994,35455.265999999996,88.53745364647713,75.55220244045314,dgr16-2024-10-12.xls,2024-10-12,,,
,Total  HYDRO,46928.17,1678,,1062.95,1538.3,4281.42,6882.67,14.666393341142431,40045.5,35813.399999999994,35455.265999999996,88.53745364647713,75.55220244045314,dgr16-2024-10-12.xls,2024-10-12,,,
,Total,298155.08999999997,15289.384,4530,11388.715,27373.195,18851.099,57613.009,19.32316801970411,240542.08099999998,220829.34099999996,203959.47295999998,84.79159742531704,68.40717458823192,dgr16-2024-10-12.xls,2024-10-12,,,
,,,,,,,,,,,,,,,dgr16-2024-10-12.xls,2024-10-12,,,
,https://npp.gov.in   2024/10/16 16:24:00,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-12.xls,2024-10-12,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-13.xls,2024-10-13,,,
,,,,,,,,,,,,,,,dgr16-2024-10-13.xls,2024-10-13,,,
,,Details Of Capacity (mw) Utilization For Power Generation  13-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-13.xls,2024-10-13,,,
,Particulars,Monitored Capacity(MW) ( As on 13-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-13.xls,2024-10-13,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-13.xls,2024-10-13,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-13.xls,2024-10-13,,,
,Coal,211029.51,4301.01,4530,8235,18635.5,2488.51,29359.010000000002,13.91,181670.5,168505.61199999996,153340.10691999996,84.40561726862641,72.66287398383285,dgr16-2024-10-13.xls,2024-10-13,,,
,Lignite,6620,325,,500,1525,0,2025,30.59,4595,4694.33,4271.8403,92.96714472252448,64.52930966767372,dgr16-2024-10-13.xls,2024-10-13,,,
,Gas Liquid,24808.208999999984,8665.374,,170.76500000000001,5339.395,12081.168999999998,17591.328999999998,70.91,7216.8799999999865,3700.81,3626.7938,50.254317655274946,14.619329432447149,dgr16-2024-10-13.xls,2024-10-13,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-13.xls,2024-10-13,,,
,Total  THERMAL,243046.91999999998,13291.384,4530,8905.765,25499.895,14569.678999999998,48975.339,20.150569692469258,194071.58099999998,177001.80199999994,161337.77002,83.13312499886318,66.38132670843967,dgr16-2024-10-13.xls,2024-10-13,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-13.xls,2024-10-13,,,
, Nuclear,8180,320,,1020,540,0,1560,19.07,6620,6625.49,5863.55865,88.57339350453172,71.68164608801956,dgr16-2024-10-13.xls,2024-10-13,,,
,Total  NUCLEAR,8180,320,,1020,540,0,1560,19.070904645476773,6620,6625.49,5863.55865,88.57339350453172,71.68164608801956,dgr16-2024-10-13.xls,2024-10-13,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-13.xls,2024-10-13,,,
, Hydro,46928.17,1638,,1062.95,1623.97,3781.75,6468.67,13.78,40459.5,35611.27000000001,35255.15730000001,87.13690801913027,75.1257875600093,dgr16-2024-10-13.xls,2024-10-13,,,
,Total  HYDRO,46928.17,1638,,1062.95,1623.97,3781.75,6468.67,13.78419401395793,40459.5,35611.27000000001,35255.15730000001,87.13690801913027,75.1257875600093,dgr16-2024-10-13.xls,2024-10-13,,,
,Total,298155.08999999997,15249.384,4530,10988.715,27663.865,18351.428999999996,57004.009,19.118911905880932,241151.08099999998,219238.56199999995,202456.48597,83.95421041882041,67.90307888756823,dgr16-2024-10-13.xls,2024-10-13,,,
,,,,,,,,,,,,,,,dgr16-2024-10-13.xls,2024-10-13,,,
,https://npp.gov.in   2024/10/16 17:36:28,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-13.xls,2024-10-13,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-14.xls,2024-10-14,,,
,,,,,,,,,,,,,,,dgr16-2024-10-14.xls,2024-10-14,,,
,,Details Of Capacity (mw) Utilization For Power Generation  14-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-14.xls,2024-10-14,,,
,Particulars,Monitored Capacity(MW) ( As on 14-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-14.xls,2024-10-14,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-14.xls,2024-10-14,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-14.xls,2024-10-14,,,
,Coal,211029.51,4301.01,4530,8695,18417.5,2488.51,29601.010000000002,14.03,181428.5,177457.10800000007,161485.96828000006,89.00804905513745,76.52293192549234,dgr16-2024-10-14.xls,2024-10-14,,,
,Lignite,6620,325,,500,1255,0,1755,26.51,4865,4433.42,4034.4122,82.92728057553957,60.942782477341396,dgr16-2024-10-14.xls,2024-10-14,,,
,Gas Liquid,24808.208999999984,8665.374,,170.76500000000001,5402.895,12047.668999999998,17621.328999999998,71.03,7186.8799999999865,4843.489999999999,4746.6201999999985,66.0456303708982,19.1332643158561,dgr16-2024-10-14.xls,2024-10-14,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-14.xls,2024-10-14,,,
,Total  THERMAL,243046.91999999998,13291.384,4530,9365.765,25075.395,14536.178999999998,48977.339,20.15139257884856,194069.58099999998,186835.06800000006,170366.02968000007,87.78605529116903,70.09594265996051,dgr16-2024-10-14.xls,2024-10-14,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-14.xls,2024-10-14,,,
, Nuclear,8180,320,,1020,540,0,1560,19.07,6620,6637.27,5873.983950000001,88.73087537764351,71.80909474327629,dgr16-2024-10-14.xls,2024-10-14,,,
,Total  NUCLEAR,8180,320,,1020,540,0,1560,19.070904645476773,6620,6637.27,5873.983950000001,88.73087537764351,71.80909474327629,dgr16-2024-10-14.xls,2024-10-14,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-14.xls,2024-10-14,,,
, Hydro,46928.17,1678,,1062.95,1742.8,3507.17,6312.92,13.45,40615.25,36219.00000000001,35856.810000000005,88.28410510830292,76.40785907483715,dgr16-2024-10-14.xls,2024-10-14,,,
,Total  HYDRO,46928.17,1678,,1062.95,1742.8,3507.17,6312.92,13.45230380813912,40615.25,36219.00000000001,35856.810000000005,88.28410510830292,76.40785907483715,dgr16-2024-10-14.xls,2024-10-14,,,
,Total,298155.08999999997,15289.384,4530,11448.715,27358.195,18043.349,56850.259,19.067344783548723,241304.83099999998,229691.33800000005,212096.82363000006,87.89580496629182,71.13640878309342,dgr16-2024-10-14.xls,2024-10-14,,,
,,,,,,,,,,,,,,,dgr16-2024-10-14.xls,2024-10-14,,,
,https://npp.gov.in   2024/10/17 17:07:06,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-14.xls,2024-10-14,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-15.xls,2024-10-15,,,
,,,,,,,,,,,,,,,dgr16-2024-10-15.xls,2024-10-15,,,
,,Details Of Capacity (mw) Utilization For Power Generation  15-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-15.xls,2024-10-15,,,
,Particulars,Monitored Capacity(MW) ( As on 15-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-15.xls,2024-10-15,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-15.xls,2024-10-15,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-15.xls,2024-10-15,,,
,Coal,211029.51,4301.01,4530,8805,21322.5,2488.51,32616.010000000002,15.46,178413.5,178581.654,162509.30514,91.08576713085053,77.00785787731773,dgr16-2024-10-15.xls,2024-10-15,,,
,Lignite,6620,325,,500,1055,0,1555,23.49,5065,4521.75,4114.7925000000005,81.23973346495559,62.156986404833845,dgr16-2024-10-15.xls,2024-10-15,,,
,Gas Liquid,24808.208999999984,9065.374,,170.76500000000001,5007.895,12044.633999999998,17223.293999999998,69.43,7584.914999999986,4503.299999999999,4413.2339999999995,58.1843567132922,17.7894099489407,dgr16-2024-10-15.xls,2024-10-15,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-15.xls,2024-10-15,,,
,Total  THERMAL,243046.91999999998,13691.384,4530,9475.765,27385.395,14533.143999999998,51394.304000000004,21.14583636772686,191652.61599999998,187707.754,171136.36064000003,89.29508201442971,70.4128900872309,dgr16-2024-10-15.xls,2024-10-15,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2024-10-15.xls,2024-10-15,,,
, Nuclear,8180,320,,1020,540,0,1560,19.07,6620,6633.85,5870.95725,88.68515483383686,71.77209352078239,dgr16-2024-10-15.xls,2024-10-15,,,
,Total  NUCLEAR,8180,320,,1020,540,0,1560,19.070904645476773,6620,6633.85,5870.95725,88.68515483383686,71.77209352078239,dgr16-2024-10-15.xls,2024-10-15,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2024-10-15.xls,2024-10-15,,,
, Hydro,46928.17,1395,,1197.95,1910.8,3831.5,6940.25,14.79,39987.92,36432.8,36068.472,90.1984199228167,76.85889306998335,dgr16-2024-10-15.xls,2024-10-15,,,
,Total  HYDRO,46928.17,1395,,1197.95,1910.8,3831.5,6940.25,14.789091498773551,39987.92,36432.8,36068.472,90.1984199228167,76.85889306998335,dgr16-2024-10-15.xls,2024-10-15,,,
,Total,298155.08999999997,15406.384,4530,11693.715,29836.195,18364.644,59894.554000000004,20.088388898542707,238260.53599999996,230774.40399999998,213075.78989000004,89.42974504598617,71.46475007017324,dgr16-2024-10-15.xls,2024-10-15,,,
,,,,,,,,,,,,,,,dgr16-2024-10-15.xls,2024-10-15,,,
,https://npp.gov.in   2024/10/17 17:13:46,,,,,,,,,,,,PAGE 1,,dgr16-2024-10-15.xls,2024-10-15,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2024-10-16.xls,2024-10-16,,,
,,,,,,,,,,,,,,,dgr16-2024-10-16.xls,2024-10-16,,,
,,Details Of Capacity (mw) Utilization For Power Generation  16-Oct-2024,,,,,,,,,,,,,dgr16-2024-10-16.xls,2024-10-16,,,
,Particulars,Monitored Capacity(MW) ( As on 16-Oct-2024),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2024-10-16.xls,2024-10-16,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2024-10-16.xls,2024-10-16,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2024-10-16.xls,2024-10-16,,,
,Coal,211029.51,4301.01,4530,9715,23924.5,2421.01,36060.51,17.09,174969,174520.47900000002,158813.63589000003,90.76672775748848,75.25660079009803,dgr16-2024-10-16.xls,2024-10-16,,,
,Lignite,6620,325,,500,1055,0,1555,23.49,5065,4853.099999999999,4416.321,87.19291214215203,66.71179758308156,dgr16-2024-10-16.xls,2024-10-16,,,
,Gas Liquid,24808.208999999984,9065.374,,544.765,5106.295,11740.668999999998,17391.729,70.1,7416.479999999985,4554.86,4463.7627999999995,60.18708066360333,17.993087691255756,dgr16-2024-10-16.xls,2024-10-16,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2024-10-16.xls,2024-10-16,,,
,Total  THERMAL,243046.91999999998,13691.384,4530,10759.765,30085.795,14161.678999999998,55007.239,22.632353868133777,188039.68099999998,184029.489,167792.74869000004,89.23262781433885,69.03718372156293,dgr16-2024-10-16.xls,2024-10-16,,,
